,train,val
219,99.12582781456953,86.94029850746269
220,98.88741721854305,85.07462686567165
221,99.56291390728477,85.07462686567165
222,99.44370860927152,86.56716417910448
223,99.32450331125828,85.82089552238806
224,99.48344370860927,86.94029850746269
225,99.64238410596026,85.44776119402985
226,99.72185430463576,84.32835820895522
227,99.04635761589404,83.58208955223881
228,99.72185430463576,83.95522388059702
229,99.60264900662251,85.82089552238806
230,99.72185430463576,85.44776119402985
231,99.9205298013245,86.56716417910448
232,99.96026490066225,86.19402985074628
233,99.80132450331126,86.94029850746269
234,99.68211920529801,85.82089552238806
235,99.80132450331126,85.44776119402985
236,99.80132450331126,85.44776119402985
237,99.80132450331126,86.56716417910448
238,99.24503311258277,79.4776119402985
239,98.56953642384106,79.4776119402985
240,98.72185430463576,83.95522388059702
241,99.20529801324503,84.32835820895522
242,99.48344370860927,83.58208955223881
243,99.20529801324503,82.08955223880596
244,99.16556291390728,83.58208955223881
245,95.43046357615894,51.11940298507463
246,87.36423841059603,64.55223880597015
247,92.9271523178808,83.2089552238806
248,97.20529801324503,82.46268656716418
249,98.41059602649007,87.68656716417911
250,99.44370860927152,87.68656716417911
251,99.40397350993378,86.56716417910448
252,99.25827814569537,88.05970149253731
253,99.5364238410596,86.19402985074628
254,99.56291390728477,87.31343283582089
255,99.76158940397352,86.94029850746269
256,99.9205298013245,87.31343283582089
257,99.44370860927152,80.59701492537313
258,99.12582781456953,86.56716417910448
259,99.48344370860927,85.82089552238806
260,99.56291390728477,87.68656716417911
261,99.76158940397352,86.56716417910448
262,99.84105960264901,87.68656716417911
263,99.84105960264901,88.05970149253731
264,99.84105960264901,88.05970149253731
265,99.84105960264901,85.07462686567165
266,100.0,86.94029850746269
267,99.28476821192054,85.44776119402985
268,99.36423841059603,82.46268656716418
269,98.49006622516556,83.95522388059702
270,99.00662251655629,85.07462686567165
271,99.0,84.70149253731343
272,98.88741721854305,83.2089552238806
273,99.17880794701986,84.32835820895522
274,99.12582781456953,86.19402985074628
275,99.65562913907284,87.31343283582089
276,99.56291390728477,86.94029850746269
277,99.80132450331126,86.56716417910448
278,99.64238410596026,85.44776119402985
279,99.72185430463576,88.05970149253731
280,99.76158940397352,87.31343283582089
281,99.65562913907284,87.68656716417911
282,99.49668874172185,89.92537313432835
283,99.9205298013245,87.68656716417911
284,99.60264900662251,87.68656716417911
285,99.80132450331126,87.68656716417911
286,98.37086092715232,69.77611940298507
287,96.75496688741723,79.85074626865672
288,98.19867549668874,84.32835820895522
289,99.56291390728477,84.32835820895522
290,99.64238410596026,85.82089552238806
291,99.76158940397352,83.95522388059702
292,99.68211920529801,84.70149253731343
293,99.84105960264901,85.44776119402985
294,99.68211920529801,86.56716417910448
295,99.88079470198676,85.82089552238806
296,99.88079470198676,86.19402985074628
297,99.84105960264901,85.82089552238806
298,98.4635761589404,79.1044776119403
299,98.19867549668874,83.2089552238806
